sesion,round,price,prev_price,part_label_ID,pl_f0,pl_f1,pl_f2,pl_f3,pl_fcast_rnd_0,pl_fcast_rnd_1,pl_fcast_rnd_2,pl_fcast_rnd_3,pl_fcast_err_0,pl_fcast_err_1,pl_fcast_err_2,pl_fcast_err_3,model
oflt2o42,14,15.0,15.0,oflt2o42bot11,15,15,15,15,14,16,19,24,0.0,0.0,0.0,0.0,gemini-1.5-pro
oflt2o42,15,15.0,15.0,oflt2o42bot11,15,15,15,15,15,17,20,25,0.0,0.0,0.0,0.0,gemini-1.5-pro
oflt2o42,16,15.0,15.0,oflt2o42bot11,15,15,15,14,16,18,21,26,0.0,0.0,0.0,0.5,gemini-1.5-pro
oflt2o42,17,15.0,15.0,oflt2o42bot11,15,15,15,14,17,19,22,27,0.0,0.0,0.0,0.0,gemini-1.5-pro
oflt2o42,18,15.0,15.0,oflt2o42bot11,15,15,16,15,18,20,23,28,0.0,0.0,-1.0,-1.0,gemini-1.5-pro
oflt2o42,19,15.0,15.0,oflt2o42bot11,15,15,15,14,19,21,24,29,0.0,0.0,0.0,0.0,gemini-1.5-pro
oflt2o42,20,15.0,15.0,oflt2o42bot11,15,15,15,14,20,22,25,30,0.0,0.0,0.0,0.0,gemini-1.5-pro
oflt2o42,21,15.0,15.0,oflt2o42bot11,15,15,15,,21,23,26,,0.0,0.0,-0.5,,gemini-1.5-pro
oflt2o42,22,15.0,15.0,oflt2o42bot11,15,15,15,,22,24,27,,0.0,0.0,-1.0,,gemini-1.5-pro
oflt2o42,23,14.5,15.0,oflt2o42bot11,15,15,15,,23,25,28,,0.0,0.0,-1.0,,gemini-1.5-pro
oflt2o42,24,14.0,14.5,oflt2o42bot11,15,15,15,,24,26,29,,0.0,-0.5,-1.0,,gemini-1.5-pro
oflt2o42,25,14.0,14.0,oflt2o42bot11,15,15,15,,25,27,30,,0.0,-1.0,-1.0,,gemini-1.5-pro
oflt2o42,26,14.0,14.0,oflt2o42bot11,15,15,,,26,28,,,-0.5,-1.0,,,gemini-1.5-pro
oflt2o42,27,14.0,14.0,oflt2o42bot11,15,14,,,27,29,,,-1.0,0.0,,,gemini-1.5-pro
oflt2o42,28,14.0,14.0,oflt2o42bot11,14,14,,,28,30,,,0.0,0.0,,,gemini-1.5-pro
oflt2o42,29,14.0,14.0,oflt2o42bot11,14,,,,29,,,,0.0,,,,gemini-1.5-pro
oflt2o42,30,14.0,14.0,oflt2o42bot11,14,,,,30,,,,0.0,,,,gemini-1.5-pro
oflt2o42,1,14.0,,oflt2o42bot12,14,15,15,16,1,3,6,11,1.0,1.0,0.0,0.0,gemini-1.5-pro
oflt2o42,2,14.0,14.0,oflt2o42bot12,14,14,14,15,2,4,7,12,2.0,0.0,2.0,0.0,gemini-1.5-pro
oflt2o42,3,15.0,14.0,oflt2o42bot12,14,14,14,14,3,5,8,13,2.0,0.0,2.0,1.0,gemini-1.5-pro
oflt2o42,4,16.0,15.0,oflt2o42bot12,15,15,14,14,4,6,9,14,-1.0,0.0,1.5,1.0,gemini-1.5-pro
oflt2o42,5,16.0,16.0,oflt2o42bot12,16,15,15,14,5,7,10,15,-2.0,1.0,1.0,1.0,gemini-1.5-pro
oflt2o42,6,15.5,16.0,oflt2o42bot12,16,15,15,15,6,8,11,16,-1.0,1.0,1.0,0.0,gemini-1.5-pro
oflt2o42,7,16.0,15.5,oflt2o42bot12,16,15,15,15,7,9,12,17,0.0,0.5,0.0,0.0,gemini-1.5-pro
oflt2o42,8,16.0,16.0,oflt2o42bot12,16,15,15,14,8,10,13,18,0.0,1.0,0.0,1.0,gemini-1.5-pro
oflt2o42,9,15.0,16.0,oflt2o42bot12,16,15,15,14,9,11,14,19,-0.5,1.0,0.0,1.0,gemini-1.5-pro
oflt2o42,10,15.0,15.0,oflt2o42bot12,14,14,14,14,10,12,15,20,2.0,1.0,1.0,1.0,gemini-1.5-pro
oflt2o42,11,15.0,15.0,oflt2o42bot12,15,14,14,14,11,13,16,21,1.0,1.0,1.0,1.0,gemini-1.5-pro
oflt2o42,12,15.0,15.0,oflt2o42bot12,15,15,15,14,12,14,17,22,0.0,0.0,0.0,1.0,gemini-1.5-pro
oflt2o42,13,15.0,15.0,oflt2o42bot12,15,15,15,14,13,15,18,23,0.0,0.0,0.0,1.0,gemini-1.5-pro
oflt2o42,14,15.0,15.0,oflt2o42bot12,15,15,15,14,14,16,19,24,0.0,0.0,0.0,1.0,gemini-1.5-pro
oflt2o42,15,15.0,15.0,oflt2o42bot12,15,15,15,14,15,17,20,25,0.0,0.0,0.0,1.0,gemini-1.5-pro
oflt2o42,16,15.0,15.0,oflt2o42bot12,15,15,15,14,16,18,21,26,0.0,0.0,0.0,0.5,gemini-1.5-pro
oflt2o42,17,15.0,15.0,oflt2o42bot12,15,15,15,14,17,19,22,27,0.0,0.0,0.0,0.0,gemini-1.5-pro
oflt2o42,18,15.0,15.0,oflt2o42bot12,15,15,15,14,18,20,23,28,0.0,0.0,0.0,0.0,gemini-1.5-pro
oflt2o42,19,15.0,15.0,oflt2o42bot12,15,15,15,14,19,21,24,29,0.0,0.0,0.0,0.0,gemini-1.5-pro
oflt2o42,20,15.0,15.0,oflt2o42bot12,15,15,15,14,20,22,25,30,0.0,0.0,0.0,0.0,gemini-1.5-pro
oflt2o42,21,15.0,15.0,oflt2o42bot12,14,14,14,,21,23,26,,1.0,1.0,0.5,,gemini-1.5-pro
oflt2o42,22,15.0,15.0,oflt2o42bot12,15,14,14,,22,24,27,,0.0,1.0,0.0,,gemini-1.5-pro
oflt2o42,23,14.5,15.0,oflt2o42bot12,15,15,14,,23,25,28,,0.0,0.0,0.0,,gemini-1.5-pro
oflt2o42,24,14.0,14.5,oflt2o42bot12,15,15,14,,24,26,29,,0.0,-0.5,0.0,,gemini-1.5-pro
oflt2o42,25,14.0,14.0,oflt2o42bot12,15,14,14,,25,27,30,,0.0,0.0,0.0,,gemini-1.5-pro
oflt2o42,26,14.0,14.0,oflt2o42bot12,15,14,,,26,28,,,-0.5,0.0,,,gemini-1.5-pro
oflt2o42,27,14.0,14.0,oflt2o42bot12,14,14,,,27,29,,,0.0,0.0,,,gemini-1.5-pro
oflt2o42,28,14.0,14.0,oflt2o42bot12,14,14,,,28,30,,,0.0,0.0,,,gemini-1.5-pro
oflt2o42,29,14.0,14.0,oflt2o42bot12,14,,,,29,,,,0.0,,,,gemini-1.5-pro
oflt2o42,30,14.0,14.0,oflt2o42bot12,14,,,,30,,,,0.0,,,,gemini-1.5-pro
oflt2o42,1,14.0,,oflt2o42bot13,15,16,17,18,1,3,6,11,0.0,0.0,-2.0,-2.0,grok-2
oflt2o42,2,14.0,14.0,oflt2o42bot13,,,,,2,4,7,12,,,,,grok-2
oflt2o42,3,15.0,14.0,oflt2o42bot13,,,,,3,5,8,13,,,,,grok-2
oflt2o42,4,16.0,15.0,oflt2o42bot13,,,,,4,6,9,14,,,,,grok-2
oflt2o42,5,16.0,16.0,oflt2o42bot13,,,,,5,7,10,15,,,,,grok-2
oflt2o42,6,15.5,16.0,oflt2o42bot13,,,,,6,8,11,16,,,,,grok-2
oflt2o42,7,16.0,15.5,oflt2o42bot13,,,,,7,9,12,17,,,,,grok-2
oflt2o42,8,16.0,16.0,oflt2o42bot13,,,,,8,10,13,18,,,,,grok-2
oflt2o42,9,15.0,16.0,oflt2o42bot13,,,,,9,11,14,19,,,,,grok-2
oflt2o42,10,15.0,15.0,oflt2o42bot13,,,,,10,12,15,20,,,,,grok-2
oflt2o42,11,15.0,15.0,oflt2o42bot13,,,,,11,13,16,21,,,,,grok-2
oflt2o42,12,15.0,15.0,oflt2o42bot13,,,,,12,14,17,22,,,,,grok-2
oflt2o42,13,15.0,15.0,oflt2o42bot13,,,,,13,15,18,23,,,,,grok-2
oflt2o42,14,15.0,15.0,oflt2o42bot13,,,,,14,16,19,24,,,,,grok-2
oflt2o42,15,15.0,15.0,oflt2o42bot13,,,,,15,17,20,25,,,,,grok-2
oflt2o42,16,15.0,15.0,oflt2o42bot13,,,,,16,18,21,26,,,,,grok-2
oflt2o42,17,15.0,15.0,oflt2o42bot13,,,,,17,19,22,27,,,,,grok-2
oflt2o42,18,15.0,15.0,oflt2o42bot13,,,,,18,20,23,28,,,,,grok-2
oflt2o42,19,15.0,15.0,oflt2o42bot13,,,,,19,21,24,29,,,,,grok-2
oflt2o42,20,15.0,15.0,oflt2o42bot13,,,,,20,22,25,30,,,,,grok-2
oflt2o42,21,15.0,15.0,oflt2o42bot13,,,,,21,23,26,,,,,,grok-2
oflt2o42,22,15.0,15.0,oflt2o42bot13,,,,,22,24,27,,,,,,grok-2
oflt2o42,23,14.5,15.0,oflt2o42bot13,,,,,23,25,28,,,,,,grok-2
oflt2o42,24,14.0,14.5,oflt2o42bot13,,,,,24,26,29,,,,,,grok-2
oflt2o42,25,14.0,14.0,oflt2o42bot13,14,14,14,,25,27,30,,1.0,0.0,0.0,,grok-2
oflt2o42,26,14.0,14.0,oflt2o42bot13,,,,,26,28,,,,,,,grok-2
oflt2o42,27,14.0,14.0,oflt2o42bot13,,,,,27,29,,,,,,,grok-2
oflt2o42,28,14.0,14.0,oflt2o42bot13,,,,,28,30,,,,,,,grok-2
oflt2o42,29,14.0,14.0,oflt2o42bot13,,,,,29,,,,,,,,grok-2
oflt2o42,30,14.0,14.0,oflt2o42bot13,,,,,30,,,,,,,,grok-2
oflt2o42,1,14.0,,oflt2o42bot14,15,16,17,18,1,3,6,11,0.0,0.0,-2.0,-2.0,grok-2
oflt2o42,2,14.0,14.0,oflt2o42bot14,,,,,2,4,7,12,,,,,grok-2
oflt2o42,3,15.0,14.0,oflt2o42bot14,,,,,3,5,8,13,,,,,grok-2
oflt2o42,4,16.0,15.0,oflt2o42bot14,,,,,4,6,9,14,,,,,grok-2
oflt2o42,5,16.0,16.0,oflt2o42bot14,,,,,5,7,10,15,,,,,grok-2
oflt2o42,6,15.5,16.0,oflt2o42bot14,,,,,6,8,11,16,,,,,grok-2
oflt2o42,7,16.0,15.5,oflt2o42bot14,,,,,7,9,12,17,,,,,grok-2
oflt2o42,8,16.0,16.0,oflt2o42bot14,,,,,8,10,13,18,,,,,grok-2
oflt2o42,9,15.0,16.0,oflt2o42bot14,,,,,9,11,14,19,,,,,grok-2
oflt2o42,10,15.0,15.0,oflt2o42bot14,,,,,10,12,15,20,,,,,grok-2
oflt2o42,11,15.0,15.0,oflt2o42bot14,,,,,11,13,16,21,,,,,grok-2
oflt2o42,12,15.0,15.0,oflt2o42bot14,,,,,12,14,17,22,,,,,grok-2
oflt2o42,13,15.0,15.0,oflt2o42bot14,,,,,13,15,18,23,,,,,grok-2
oflt2o42,14,15.0,15.0,oflt2o42bot14,15,16,17,18,14,16,19,24,0.0,-1.0,-2.0,-3.0,grok-2
oflt2o42,15,15.0,15.0,oflt2o42bot14,,,,,15,17,20,25,,,,,grok-2
oflt2o42,16,15.0,15.0,oflt2o42bot14,,,,,16,18,21,26,,,,,grok-2
oflt2o42,17,15.0,15.0,oflt2o42bot14,,,,,17,19,22,27,,,,,grok-2
oflt2o42,18,15.0,15.0,oflt2o42bot14,,,,,18,20,23,28,,,,,grok-2
oflt2o42,19,15.0,15.0,oflt2o42bot14,,,,,19,21,24,29,,,,,grok-2
oflt2o42,20,15.0,15.0,oflt2o42bot14,,,,,20,22,25,30,,,,,grok-2
oflt2o42,21,15.0,15.0,oflt2o42bot14,,,,,21,23,26,,,,,,grok-2
oflt2o42,22,15.0,15.0,oflt2o42bot14,,,,,22,24,27,,,,,,grok-2
oflt2o42,23,14.5,15.0,oflt2o42bot14,,,,,23,25,28,,,,,,grok-2
oflt2o42,24,14.0,14.5,oflt2o42bot14,,,,,24,26,29,,,,,,grok-2
oflt2o42,25,14.0,14.0,oflt2o42bot14,,,,,25,27,30,,,,,,grok-2
oflt2o42,26,14.0,14.0,oflt2o42bot14,,,,,26,28,,,,,,,grok-2
oflt2o42,27,14.0,14.0,oflt2o42bot14,,,,,27,29,,,,,,,grok-2
oflt2o42,28,14.0,14.0,oflt2o42bot14,,,,,28,30,,,,,,,grok-2
oflt2o42,29,14.0,14.0,oflt2o42bot14,,,,,29,,,,,,,,grok-2
oflt2o42,30,14.0,14.0,oflt2o42bot14,,,,,30,,,,,,,,grok-2
oflt2o42,1,14.0,,oflt2o42bot15,15,16,17,18,1,3,6,11,0.0,0.0,-2.0,-2.0,grok-2
oflt2o42,2,14.0,14.0,oflt2o42bot15,,,,,2,4,7,12,,,,,grok-2
oflt2o42,3,15.0,14.0,oflt2o42bot15,,,,,3,5,8,13,,,,,grok-2
oflt2o42,4,16.0,15.0,oflt2o42bot15,16,17,18,19,4,6,9,14,-2.0,-2.0,-2.5,-4.0,grok-2
oflt2o42,5,16.0,16.0,oflt2o42bot15,,,,,5,7,10,15,,,,,grok-2
oflt2o42,6,15.5,16.0,oflt2o42bot15,,,,,6,8,11,16,,,,,grok-2
oflt2o42,7,16.0,15.5,oflt2o42bot15,,,,,7,9,12,17,,,,,grok-2
oflt2o42,8,16.0,16.0,oflt2o42bot15,,,,,8,10,13,18,,,,,grok-2
oflt2o42,9,15.0,16.0,oflt2o42bot15,,,,,9,11,14,19,,,,,grok-2
oflt2o42,10,15.0,15.0,oflt2o42bot15,,,,,10,12,15,20,,,,,grok-2
oflt2o42,11,15.0,15.0,oflt2o42bot15,,,,,11,13,16,21,,,,,grok-2
oflt2o42,12,15.0,15.0,oflt2o42bot15,,,,,12,14,17,22,,,,,grok-2
oflt2o42,13,15.0,15.0,oflt2o42bot15,,,,,13,15,18,23,,,,,grok-2
oflt2o42,14,15.0,15.0,oflt2o42bot15,,,,,14,16,19,24,,,,,grok-2
oflt2o42,15,15.0,15.0,oflt2o42bot15,,,,,15,17,20,25,,,,,grok-2
oflt2o42,16,15.0,15.0,oflt2o42bot15,,,,,16,18,21,26,,,,,grok-2
oflt2o42,17,15.0,15.0,oflt2o42bot15,,,,,17,19,22,27,,,,,grok-2
oflt2o42,18,15.0,15.0,oflt2o42bot15,,,,,18,20,23,28,,,,,grok-2
oflt2o42,19,15.0,15.0,oflt2o42bot15,,,,,19,21,24,29,,,,,grok-2
oflt2o42,20,15.0,15.0,oflt2o42bot15,15,15,16,14,20,22,25,30,0.0,0.0,-1.0,0.0,grok-2
oflt2o42,21,15.0,15.0,oflt2o42bot15,,,,,21,23,26,,,,,,grok-2
oflt2o42,22,15.0,15.0,oflt2o42bot15,,,,,22,24,27,,,,,,grok-2
oflt2o42,23,14.5,15.0,oflt2o42bot15,,,,,23,25,28,,,,,,grok-2
oflt2o42,24,14.0,14.5,oflt2o42bot15,,,,,24,26,29,,,,,,grok-2
oflt2o42,25,14.0,14.0,oflt2o42bot15,,,,,25,27,30,,,,,,grok-2
oflt2o42,26,14.0,14.0,oflt2o42bot15,,,,,26,28,,,,,,,grok-2
oflt2o42,27,14.0,14.0,oflt2o42bot15,,,,,27,29,,,,,,,grok-2
oflt2o42,28,14.0,14.0,oflt2o42bot15,,,,,28,30,,,,,,,grok-2
oflt2o42,29,14.0,14.0,oflt2o42bot15,,,,,29,,,,,,,,grok-2
oflt2o42,30,14.0,14.0,oflt2o42bot15,,,,,30,,,,,,,,grok-2
oflt2o42,1,14.0,,oflt2o42bot16,,,,,1,3,6,11,,,,,grok-2
oflt2o42,2,14.0,14.0,oflt2o42bot16,,,,,2,4,7,12,,,,,grok-2
oflt2o42,3,15.0,14.0,oflt2o42bot16,,,,,3,5,8,13,,,,,grok-2
oflt2o42,4,16.0,15.0,oflt2o42bot16,,,,,4,6,9,14,,,,,grok-2
oflt2o42,5,16.0,16.0,oflt2o42bot16,,,,,5,7,10,15,,,,,grok-2
oflt2o42,6,15.5,16.0,oflt2o42bot16,,,,,6,8,11,16,,,,,grok-2
oflt2o42,7,16.0,15.5,oflt2o42bot16,,,,,7,9,12,17,,,,,grok-2
oflt2o42,8,16.0,16.0,oflt2o42bot16,,,,,8,10,13,18,,,,,grok-2
oflt2o42,9,15.0,16.0,oflt2o42bot16,,,,,9,11,14,19,,,,,grok-2
oflt2o42,10,15.0,15.0,oflt2o42bot16,,,,,10,12,15,20,,,,,grok-2
oflt2o42,11,15.0,15.0,oflt2o42bot16,,,,,11,13,16,21,,,,,grok-2
oflt2o42,12,15.0,15.0,oflt2o42bot16,,,,,12,14,17,22,,,,,grok-2
oflt2o42,13,15.0,15.0,oflt2o42bot16,,,,,13,15,18,23,,,,,grok-2
oflt2o42,14,15.0,15.0,oflt2o42bot16,15,15,16,17,14,16,19,24,0.0,0.0,-1.0,-2.0,grok-2
oflt2o42,15,15.0,15.0,oflt2o42bot16,,,,,15,17,20,25,,,,,grok-2
oflt2o42,16,15.0,15.0,oflt2o42bot16,,,,,16,18,21,26,,,,,grok-2
oflt2o42,17,15.0,15.0,oflt2o42bot16,,,,,17,19,22,27,,,,,grok-2
oflt2o42,18,15.0,15.0,oflt2o42bot16,15,15,16,17,18,20,23,28,0.0,0.0,-1.0,-3.0,grok-2
oflt2o42,19,15.0,15.0,oflt2o42bot16,,,,,19,21,24,29,,,,,grok-2
oflt2o42,20,15.0,15.0,oflt2o42bot16,,,,,20,22,25,30,,,,,grok-2
oflt2o42,21,15.0,15.0,oflt2o42bot16,,,,,21,23,26,,,,,,grok-2
oflt2o42,22,15.0,15.0,oflt2o42bot16,,,,,22,24,27,,,,,,grok-2
oflt2o42,23,14.5,15.0,oflt2o42bot16,,,,,23,25,28,,,,,,grok-2
oflt2o42,24,14.0,14.5,oflt2o42bot16,,,,,24,26,29,,,,,,grok-2
oflt2o42,25,14.0,14.0,oflt2o42bot16,,,,,25,27,30,,,,,,grok-2
oflt2o42,26,14.0,14.0,oflt2o42bot16,,,,,26,28,,,,,,,grok-2
oflt2o42,27,14.0,14.0,oflt2o42bot16,,,,,27,29,,,,,,,grok-2
oflt2o42,28,14.0,14.0,oflt2o42bot16,,,,,28,30,,,,,,,grok-2
oflt2o42,29,14.0,14.0,oflt2o42bot16,,,,,29,,,,,,,,grok-2
oflt2o42,30,14.0,14.0,oflt2o42bot16,,,,,30,,,,,,,,grok-2
oflt2o42,1,14.0,,oflt2o42bot17,16,17,18,20,1,3,6,11,-1.0,-1.0,-3.0,-4.0,mistral-large
oflt2o42,2,14.0,14.0,oflt2o42bot17,15,16,17,18,2,4,7,12,1.0,-2.0,-1.0,-3.0,mistral-large
oflt2o42,3,15.0,14.0,oflt2o42bot17,14,15,16,17,3,5,8,13,2.0,-1.0,0.0,-2.0,mistral-large
oflt2o42,4,16.0,15.0,oflt2o42bot17,15,16,17,18,4,6,9,14,-1.0,-1.0,-1.5,-3.0,mistral-large
oflt2o42,5,16.0,16.0,oflt2o42bot17,17,18,20,22,5,7,10,15,-3.0,-2.0,-4.0,-7.0,mistral-large
oflt2o42,6,15.5,16.0,oflt2o42bot17,16,17,18,20,6,8,11,16,-1.0,-1.0,-2.0,-5.0,mistral-large
oflt2o42,7,16.0,15.5,oflt2o42bot17,16,17,18,20,7,9,12,17,0.0,-1.5,-3.0,-5.0,mistral-large
oflt2o42,8,16.0,16.0,oflt2o42bot17,16,17,18,20,8,10,13,18,0.0,-1.0,-3.0,-5.0,mistral-large
oflt2o42,9,15.0,16.0,oflt2o42bot17,16,17,18,20,9,11,14,19,-0.5,-1.0,-3.0,-5.0,mistral-large
oflt2o42,10,15.0,15.0,oflt2o42bot17,15,16,17,18,10,12,15,20,1.0,-1.0,-2.0,-3.0,mistral-large
oflt2o42,11,15.0,15.0,oflt2o42bot17,15,16,17,18,11,13,16,21,1.0,-1.0,-2.0,-3.0,mistral-large
oflt2o42,12,15.0,15.0,oflt2o42bot17,15,16,17,18,12,14,17,22,0.0,-1.0,-2.0,-3.0,mistral-large
oflt2o42,13,15.0,15.0,oflt2o42bot17,15,15,16,17,13,15,18,23,0.0,0.0,-1.0,-2.0,mistral-large
oflt2o42,14,15.0,15.0,oflt2o42bot17,15,16,17,18,14,16,19,24,0.0,-1.0,-2.0,-3.0,mistral-large
oflt2o42,15,15.0,15.0,oflt2o42bot17,15,16,17,18,15,17,20,25,0.0,-1.0,-2.0,-3.0,mistral-large
oflt2o42,16,15.0,15.0,oflt2o42bot17,15,16,17,18,16,18,21,26,0.0,-1.0,-2.0,-3.5,mistral-large
oflt2o42,17,15.0,15.0,oflt2o42bot17,15,15,14,14,17,19,22,27,0.0,0.0,1.0,0.0,mistral-large
oflt2o42,18,15.0,15.0,oflt2o42bot17,15,15,14,14,18,20,23,28,0.0,0.0,1.0,0.0,mistral-large
oflt2o42,19,15.0,15.0,oflt2o42bot17,15,15,14,14,19,21,24,29,0.0,0.0,1.0,0.0,mistral-large
oflt2o42,20,15.0,15.0,oflt2o42bot17,15,15,15,14,20,22,25,30,0.0,0.0,0.0,0.0,mistral-large
oflt2o42,21,15.0,15.0,oflt2o42bot17,15,15,14,,21,23,26,,0.0,0.0,0.5,,mistral-large
oflt2o42,22,15.0,15.0,oflt2o42bot17,15,15,14,,22,24,27,,0.0,0.0,0.0,,mistral-large
oflt2o42,23,14.5,15.0,oflt2o42bot17,15,15,14,,23,25,28,,0.0,0.0,0.0,,mistral-large
oflt2o42,24,14.0,14.5,oflt2o42bot17,14,14,14,,24,26,29,,1.0,0.5,0.0,,mistral-large
oflt2o42,25,14.0,14.0,oflt2o42bot17,14,14,14,,25,27,30,,1.0,0.0,0.0,,mistral-large
oflt2o42,26,14.0,14.0,oflt2o42bot17,14,14,,,26,28,,,0.5,0.0,,,mistral-large
oflt2o42,27,14.0,14.0,oflt2o42bot17,14,14,,,27,29,,,0.0,0.0,,,mistral-large
oflt2o42,28,14.0,14.0,oflt2o42bot17,14,14,,,28,30,,,0.0,0.0,,,mistral-large
oflt2o42,29,14.0,14.0,oflt2o42bot17,14,,,,29,,,,0.0,,,,mistral-large
oflt2o42,30,14.0,14.0,oflt2o42bot17,14,,,,30,,,,0.0,,,,mistral-large
oflt2o42,1,14.0,,oflt2o42bot18,15,15,16,17,1,3,6,11,0.0,1.0,-1.0,-1.0,mistral-large
oflt2o42,2,14.0,14.0,oflt2o42bot18,14,15,16,18,2,4,7,12,2.0,-1.0,0.0,-3.0,mistral-large
oflt2o42,3,15.0,14.0,oflt2o42bot18,15,16,17,18,3,5,8,13,1.0,-2.0,-1.0,-3.0,mistral-large
oflt2o42,4,16.0,15.0,oflt2o42bot18,15,16,17,18,4,6,9,14,-1.0,-1.0,-1.5,-3.0,mistral-large
oflt2o42,5,16.0,16.0,oflt2o42bot18,16,16,17,18,5,7,10,15,-2.0,0.0,-1.0,-3.0,mistral-large
oflt2o42,6,15.5,16.0,oflt2o42bot18,16,16,17,18,6,8,11,16,-1.0,0.0,-1.0,-3.0,mistral-large
oflt2o42,7,16.0,15.5,oflt2o42bot18,15,16,17,18,7,9,12,17,1.0,-0.5,-2.0,-3.0,mistral-large
oflt2o42,8,16.0,16.0,oflt2o42bot18,15,16,17,18,8,10,13,18,1.0,0.0,-2.0,-3.0,mistral-large
oflt2o42,9,15.0,16.0,oflt2o42bot18,15,16,16,17,9,11,14,19,0.5,0.0,-1.0,-2.0,mistral-large
oflt2o42,10,15.0,15.0,oflt2o42bot18,15,16,17,18,10,12,15,20,1.0,-1.0,-2.0,-3.0,mistral-large
oflt2o42,11,15.0,15.0,oflt2o42bot18,15,16,16,17,11,13,16,21,1.0,-1.0,-1.0,-2.0,mistral-large
oflt2o42,12,15.0,15.0,oflt2o42bot18,15,16,17,18,12,14,17,22,0.0,-1.0,-2.0,-3.0,mistral-large
oflt2o42,13,15.0,15.0,oflt2o42bot18,15,16,17,18,13,15,18,23,0.0,-1.0,-2.0,-3.0,mistral-large
oflt2o42,14,15.0,15.0,oflt2o42bot18,15,15,16,17,14,16,19,24,0.0,0.0,-1.0,-2.0,mistral-large
oflt2o42,15,15.0,15.0,oflt2o42bot18,15,15,16,16,15,17,20,25,0.0,0.0,-1.0,-1.0,mistral-large
oflt2o42,16,15.0,15.0,oflt2o42bot18,14,14,14,14,16,18,21,26,1.0,1.0,1.0,0.5,mistral-large
oflt2o42,17,15.0,15.0,oflt2o42bot18,14,14,15,15,17,19,22,27,1.0,1.0,0.0,-1.0,mistral-large
oflt2o42,18,15.0,15.0,oflt2o42bot18,15,15,15,14,18,20,23,28,0.0,0.0,0.0,0.0,mistral-large
oflt2o42,19,15.0,15.0,oflt2o42bot18,14,14,15,15,19,21,24,29,1.0,1.0,0.0,-1.0,mistral-large
oflt2o42,20,15.0,15.0,oflt2o42bot18,14,14,14,14,20,22,25,30,1.0,1.0,1.0,0.0,mistral-large
oflt2o42,21,15.0,15.0,oflt2o42bot18,15,14,14,,21,23,26,,0.0,1.0,0.5,,mistral-large
oflt2o42,22,15.0,15.0,oflt2o42bot18,14,14,14,,22,24,27,,1.0,1.0,0.0,,mistral-large
oflt2o42,23,14.5,15.0,oflt2o42bot18,14,14,14,,23,25,28,,1.0,1.0,0.0,,mistral-large
oflt2o42,24,14.0,14.5,oflt2o42bot18,14,14,14,,24,26,29,,1.0,0.5,0.0,,mistral-large
oflt2o42,25,14.0,14.0,oflt2o42bot18,14,14,14,,25,27,30,,1.0,0.0,0.0,,mistral-large
oflt2o42,26,14.0,14.0,oflt2o42bot18,14,14,,,26,28,,,0.5,0.0,,,mistral-large
oflt2o42,27,14.0,14.0,oflt2o42bot18,14,14,,,27,29,,,0.0,0.0,,,mistral-large
oflt2o42,28,14.0,14.0,oflt2o42bot18,14,14,,,28,30,,,0.0,0.0,,,mistral-large
oflt2o42,29,14.0,14.0,oflt2o42bot18,14,,,,29,,,,0.0,,,,mistral-large
oflt2o42,30,14.0,14.0,oflt2o42bot18,14,,,,30,,,,0.0,,,,mistral-large
oflt2o42,1,14.0,,oflt2o42bot19,14,15,16,17,1,3,6,11,1.0,1.0,-1.0,-1.0,mistral-large
oflt2o42,2,14.0,14.0,oflt2o42bot19,15,16,17,18,2,4,7,12,1.0,-2.0,-1.0,-3.0,mistral-large
oflt2o42,3,15.0,14.0,oflt2o42bot19,15,16,17,18,3,5,8,13,1.0,-2.0,-1.0,-3.0,mistral-large
oflt2o42,4,16.0,15.0,oflt2o42bot19,16,17,18,19,4,6,9,14,-2.0,-2.0,-2.5,-4.0,mistral-large
oflt2o42,5,16.0,16.0,oflt2o42bot19,15,16,17,19,5,7,10,15,-1.0,0.0,-1.0,-4.0,mistral-large
oflt2o42,6,15.5,16.0,oflt2o42bot19,16,17,18,20,6,8,11,16,-1.0,-1.0,-2.0,-5.0,mistral-large
oflt2o42,7,16.0,15.5,oflt2o42bot19,16,17,18,20,7,9,12,17,0.0,-1.5,-3.0,-5.0,mistral-large
oflt2o42,8,16.0,16.0,oflt2o42bot19,16,17,18,20,8,10,13,18,0.0,-1.0,-3.0,-5.0,mistral-large
oflt2o42,9,15.0,16.0,oflt2o42bot19,16,17,18,20,9,11,14,19,-0.5,-1.0,-3.0,-5.0,mistral-large
oflt2o42,10,15.0,15.0,oflt2o42bot19,15,16,17,18,10,12,15,20,1.0,-1.0,-2.0,-3.0,mistral-large
oflt2o42,11,15.0,15.0,oflt2o42bot19,16,17,18,20,11,13,16,21,0.0,-2.0,-3.0,-5.0,mistral-large
oflt2o42,12,15.0,15.0,oflt2o42bot19,16,17,18,19,12,14,17,22,-1.0,-2.0,-3.0,-4.0,mistral-large
oflt2o42,13,15.0,15.0,oflt2o42bot19,16,17,18,19,13,15,18,23,-1.0,-2.0,-3.0,-4.0,mistral-large
oflt2o42,14,15.0,15.0,oflt2o42bot19,16,17,18,19,14,16,19,24,-1.0,-2.0,-3.0,-4.0,mistral-large
oflt2o42,15,15.0,15.0,oflt2o42bot19,16,17,18,19,15,17,20,25,-1.0,-2.0,-3.0,-4.0,mistral-large
